ticker,max_duration_days,max_duration_start_date,max_duration_end_date,avg_turnover,notes,source,cut_off_date,counts
PTRS,7,2022-07-08,2022-07-14,178829,,,,
LRFC,7,2024-10-11,2024-10-17,175194,,,,
PARN,7,2015-10-13,2015-10-19,111350,,,,
ARBKL,7,2025-06-06,2025-06-12,109412,,,,
MBBC,7,2025-08-28,2025-09-03,91229,,,,
THST,7,2015-05-28,2015-06-03,74382,,,,
CRTN,7,2015-08-13,2015-08-19,66321,,,,
VRNA,6,2017-11-03,2017-11-08,21151771,,,,
NAKD,6,2016-02-04,2016-02-09,16409089,,,,
CFII,6,2020-10-30,2020-11-04,15063824,,,,
VBTX,6,2015-05-15,2015-05-20,7039281,,,,
SFTW,6,2020-04-29,2020-05-04,6706474,,,,
GRSV,6,2020-11-06,2020-11-11,6061282,,,,
CEPO,6,2025-01-24,2025-01-29,5439152,,,,
UPLD,6,2016-10-21,2016-10-26,4826077,,,,
ENSC,6,2021-07-14,2021-07-19,4499820,,,,
CVII,6,2024-07-03,2024-07-08,4286137,,,,
IACA,6,2020-11-12,2020-11-17,3807627,,,,
GCPw,6,2016-01-27,2016-02-01,3095793,,,,
NITO,6,2021-09-03,2021-09-08,3055239,,,,
GPRK,6,2016-02-03,2016-02-08,2693858,,,,
CARO,6,2015-04-01,2015-04-06,2164550,,,,
QSG,6,2023-04-12,2023-04-17,2146742,,,,
LCFY,6,2023-04-05,2023-04-10,2057288,,,,
PLSE,6,2016-07-21,2016-07-26,1993663,,,,
CYCN,6,2024-04-18,2024-04-23,1941480,,,,
DTSS,6,2019-06-13,2019-06-18,1901683,,,,
LGAC,6,2022-03-18,2022-03-23,1821144,,,,
SGLY,6,2024-05-31,2024-06-05,1798318,,,,
KSPN,6,2022-03-30,2022-04-04,1764015,,,,
BMRA,6,2017-08-03,2017-08-08,1616473,,,,
ENFA,6,2021-05-28,2021-06-02,1482667,,,,
JENA,6,2025-08-29,2025-09-03,1453378,,,,
HCCC,6,2021-08-25,2021-08-30,1382966,,,,
MTVC,6,2022-11-25,2022-11-30,1211757,,,,
JFU,6,2023-07-12,2023-07-17,1199173,,,,
DMYS,6,2022-06-02,2022-06-07,1148502,,,,
IMV,6,2018-08-17,2018-08-22,1143730,,,,
NBY,6,2017-11-03,2017-11-08,1108594,,,,
ACII,6,2022-09-30,2022-10-05,1088242,,,,
PLXP,6,2019-08-23,2019-08-28,1078826,,,,
DMAA,6,2025-05-15,2025-05-20,1059378,,,,
KCHV,6,2025-08-21,2025-08-26,989349,,,,
IGAC,6,2022-10-26,2022-10-31,955430,,,,
IPX,6,2022-12-07,2022-12-12,927548,,,,
XTNT,6,2020-01-10,2020-01-15,737755,,,,
PGRU,6,2023-05-11,2023-05-16,722036,,,,
PTK,6,2020-11-05,2020-11-10,710409,,,,
TACA,6,2021-10-27,2021-11-01,703728,,,,
FWP,6,2022-11-18,2022-11-23,694899,,,,
CEA,6,2022-11-17,2022-11-22,681972,,,,
FACA,6,2022-02-25,2022-03-02,663679,,,,
XBKS,6,2015-11-06,2015-11-11,653055,,,,
BREA,6,2023-12-15,2023-12-20,644604,,,,
CMT,6,2019-05-30,2019-06-04,632655,,,,
TEKK,6,2021-11-19,2021-11-24,625855,,,,
MOGU,6,2024-01-24,2024-01-29,611975,,,,
BRNS,6,2022-07-28,2022-08-02,592035,,,,
SNDA,6,2024-01-25,2024-01-30,572110,,,,
ARDS,6,2019-05-17,2019-05-22,569595,,,,
BRT,6,2015-10-23,2015-10-28,559418,,,,
PXS,6,2016-10-21,2016-10-26,536637,,,,
VTRU,6,2024-04-12,2024-04-17,530730,,,,
PSPC,6,2022-07-01,2022-07-06,498245,,,,
COE,6,2017-01-26,2017-01-31,471811,,,,
ISSC,6,2018-08-01,2018-08-06,434994,,,,
SMMF,6,2015-12-10,2015-12-15,418484,,,,
STG,6,2019-10-18,2019-10-23,409974,,,,
THCH,6,2025-04-30,2025-05-05,406582,,,,
ADAG,6,2023-08-24,2023-08-29,390006,,,,
PDEX,6,2023-07-27,2023-08-01,389155,,,,
CHMG,6,2015-05-13,2015-05-18,379985,,,,
BDR,6,2016-01-27,2016-02-01,351341,,,,
STRW,6,2023-03-23,2023-03-28,349515,,,,
MBRG,6,2015-04-02,2015-04-07,343386,,,,
ALJJ,6,2020-03-11,2020-03-16,317933,,,,
UCBIO,6,2021-04-29,2021-05-04,279084,,,,
AETI,6,2016-07-21,2016-07-26,277619,,,,
UCL,6,2020-10-01,2020-10-06,270344,,,,
PBIP,6,2015-05-21,2015-05-26,244235,,,,
VCO,6,2015-10-23,2015-10-28,233492,,,,
DCOMG,6,2025-07-16,2025-07-21,231147,,,,
NYC,6,2025-08-13,2025-08-18,229965,,,,
FRS,6,2015-05-08,2015-05-13,228908,,,,
OPXS,6,2023-04-27,2023-05-02,212813,,,,
EDUC,6,2015-05-15,2015-05-20,197084,,,,
NVET,6,2016-10-12,2016-10-17,193210,,,,
ESES,6,2016-01-08,2016-01-13,166734,,,,
UNB,6,2015-11-12,2015-11-17,163149,,,,
HZNw,6,2015-06-24,2015-06-29,152644,,,,
AMCO,6,2016-07-06,2016-07-11,143815,,,,
BSBK,6,2024-02-21,2024-02-26,129710,,,,
EVBS,6,2015-08-07,2015-08-12,128586,,,,
JTPY,6,2016-11-10,2016-11-15,121689,,,,
SPAN,6,2015-06-11,2015-06-16,118434,,,,
HIHO,6,2025-05-30,2025-06-04,110815,,,,
CCSC,6,2015-11-11,2015-11-16,102101,,,,
MOC,6,2015-09-25,2015-09-30,101073,,,,
ICCC,6,2019-01-23,2019-01-28,94211,,,,
TISA,6,2018-06-07,2018-06-12,90305,,,,
SYNX,6,2024-08-22,2024-08-27,88107,,,,
MSN,6,2019-08-15,2019-08-20,83165,,,,
RLM,6,2018-09-07,2018-09-12,82297,,,,
NCRA,6,2024-04-12,2024-04-17,73121,,,,
EEI,6,2019-01-24,2019-01-29,71704,,,,
RECT,6,2025-07-03,2025-07-08,69951,,,,
POSTw,6,2022-03-02,2022-03-07,68660,,,,
VIV,5,2020-11-23,2020-11-27,18103359,,,,
IXHL,5,2023-03-10,2023-03-14,7922252,halt for 5 days,,,
TGLS,5,2015-03-26,2015-03-30,6625014,,,,
VFF,5,2019-03-04,2019-03-08,6602018,,,,
VOSO,5,2021-04-22,2021-04-26,5853521,,,,
ALUS,5,2020-05-07,2020-05-11,5588919,,,,
TBLT,5,2018-12-10,2018-12-14,5551712,,,,
ATOM,5,2017-06-29,2017-07-03,3130913,,,,
BIOC,5,2015-01-02,2015-01-06,2837672,,,,
CENH,5,2021-04-15,2021-04-19,2436531,,,,
ANCN,5,2019-05-06,2019-05-10,2334859,,,,
HIFS,5,2016-08-04,2016-08-08,1896693,,,,
XAIR,5,2019-10-03,2019-10-07,1842362,,,,
GSEV,5,2022-10-14,2022-10-18,1741186,,,,
CCVI,5,2023-10-06,2023-10-10,1652370,,,,
XBIO,5,2025-05-19,2025-05-23,1574098,,,,
BIOL,5,2016-05-23,2016-05-27,1556576,,,,
KFII,5,2025-05-08,2025-05-12,1526386,,,,
ANSC,5,2024-01-25,2024-01-29,1473146,,,,
VGII,5,2021-05-28,2021-06-01,1471353,,,,
VINO,5,2024-08-09,2024-08-13,1462362,,,,
PNTM,5,2023-05-19,2023-05-23,1423103,,,,
RCON,5,2020-03-23,2020-03-27,1369921,,,,
EQV,5,2024-10-21,2024-10-25,1345566,,,,
SFWL,5,2025-07-25,2025-07-29,1335061,,,,
YJ,5,2025-04-11,2025-04-15,1121467,,,,
BNRG,5,2023-01-09,2023-01-13,1063952,,,,
LHw,5,2023-06-22,2023-06-26,1025434,,,,
COPL,5,2025-07-03,2025-07-07,970339,,,,
CERC,5,2015-12-03,2015-12-07,948920,,,,
MFH,5,2022-10-27,2022-10-31,910503,,,,
ARYB,5,2020-08-10,2020-08-14,908507,,,,
ALBT,5,2018-12-24,2018-12-28,891237,,,,
IGIC,5,2020-11-30,2020-12-04,870072,,,,
MOTN,5,2020-12-18,2020-12-22,868423,,,,
RMSG,5,2025-04-25,2025-04-29,867808,,,,
FHS,5,2022-07-22,2022-07-26,834060,,,,
PMN,5,2023-02-13,2023-02-17,763618,,,,
SMED,5,2019-05-13,2019-05-17,706252,,,,
RNGR,5,2018-08-16,2018-08-20,705606,,,,
SFST,5,2015-04-06,2015-04-10,664394,,,,
PMNT,5,2024-06-07,2024-06-11,630333,,,,
NOAC,5,2022-07-22,2022-07-26,605459,,,,
ZOOZ,5,2025-01-24,2025-01-28,594651,,,,
EUSG,5,2021-04-01,2021-04-05,537865,,,,
SSBK,5,2021-12-02,2021-12-06,525326,,,,
PBNC,5,2016-07-01,2016-07-05,524977,,,,
BSVN,5,2022-10-10,2022-10-14,450700,,,,
GDTC,5,2024-09-16,2024-09-20,419740,,,,
GHLD,5,2023-01-19,2023-01-23,410689,,,,
TSBK,5,2015-04-24,2015-04-28,403740,,,,
JOB,5,2018-10-26,2018-10-30,403578,,,,
ENFC,5,2015-08-07,2015-08-11,393283,,,,
MDWT,5,2023-02-13,2023-02-17,380960,,,,
NEWTG,5,2025-07-18,2025-07-22,333069,,,,
PHGE,5,2020-01-27,2020-01-31,316736,,,,
CBS.A,5,2018-11-23,2018-11-27,313304,,,,
ABLLL,5,2023-12-22,2023-12-26,298388,,,,
MLSS,5,2015-10-30,2015-11-03,280335,,,,
ECBK,5,2024-04-05,2024-04-09,277911,,,,
EXOZ,5,2025-08-25,2025-08-29,262256,,,,
DUOT,5,2022-05-23,2022-05-27,261777,,,,
IBMw,5,2021-10-28,2021-11-01,261760,,,,
CSPI,5,2015-07-30,2015-08-03,250142,,,,
GBNH,5,2021-03-26,2021-03-30,218172,,,,
AMS,5,2015-06-04,2015-06-08,213962,,,,
WVVI,5,2019-09-19,2019-09-23,199452,,,,
NAII,5,2019-11-08,2019-11-12,196502,,,,
HROWM,5,2024-12-23,2024-12-27,181331,,,,
MTR,5,2019-05-20,2019-05-24,180570,,,,
BIE,5,2015-09-14,2015-09-18,148499,,,,
OHAI,5,2019-06-20,2019-06-24,117596,,,,
WTT,5,2016-10-17,2016-10-21,112265,,,,
ONS,5,2016-08-25,2016-08-29,109543,,,,
NEPH,5,2023-10-26,2023-10-30,84211,,,,
IDW,5,2023-03-30,2023-04-03,81659,,,,
PTNR,5,2017-08-18,2017-08-22,54693,,,,
OKLO,4,2022-11-29,2022-12-02,170213288,,,,
SBET,4,2023-10-17,2023-10-20,58818553,,,,
EH,4,2023-10-09,2023-10-12,31778049,,,,
OPK,4,2018-09-10,2018-09-13,23304112,,,,
INSY,4,2017-10-27,2017-10-30,12529901,,,,
MRUS,4,2016-11-22,2016-11-25,9353087,,,,
NVNI,4,2023-11-21,2023-11-24,8366634,,,,
KXIN,4,2019-12-06,2019-12-09,5517859,,,,
OCG,4,2025-03-11,2025-03-14,4571044,,,,
AMRK,4,2015-05-26,2015-05-29,3612241,,,,
HOND,4,2024-12-10,2024-12-13,3026075,,,,
HCWB,4,2024-04-08,2024-04-11,2751739,,,,
POLA,4,2019-07-19,2019-07-22,2639099,,,,
GWAV,4,2023-07-21,2023-07-24,2596310,,,,
PHVS,4,2022-08-09,2022-08-12,2332850,,,,
ARBK,4,2022-12-09,2022-12-12,2026854,,,,
GBR,4,2015-11-30,2015-12-03,1983594,,,,
IMMP,4,2019-07-05,2019-07-08,1928502,,,,
NCNC,4,2024-10-18,2024-10-21,1621385,,,,
BAOS,4,2023-03-06,2023-03-09,1606172,,,,
ATHE,4,2020-10-12,2020-10-15,1606062,,,,
LMNL,4,2019-11-29,2019-12-02,1488899,,,,
SGAM,4,2021-09-10,2021-09-13,1429242,,,,
SNTG,4,2025-07-25,2025-07-28,1398090,,,,
USEG,4,2020-02-10,2020-02-13,1316331,,,,
INSE,4,2017-02-13,2017-02-16,1028275,,,,
HIGA,4,2022-08-26,2022-08-29,995651,,,,
CLNT,4,2015-09-18,2015-09-21,912737,,,,
JZ,4,2024-09-03,2024-09-06,904584,,,,
BQ,4,2023-11-06,2023-11-09,889235,,,,
GCAC,4,2021-07-12,2021-07-15,824509,,,,
MCAD,4,2021-06-18,2021-06-21,745555,,,,
PANL,4,2016-07-19,2016-07-22,684108,,,,
ZCMD,4,2025-05-02,2025-05-05,667636,,,,
COFS,4,2021-11-08,2021-11-11,622625,,,,
ELMD,4,2019-07-02,2019-07-05,562815,,,,
RAYA,4,2025-02-10,2025-02-13,545746,,,,
ENZY,4,2017-03-24,2017-03-27,499583,,,,
PVBC,4,2015-12-21,2015-12-24,480590,,,,
KGEI,4,2024-08-23,2024-08-26,468948,,,,
SRT,4,2015-04-14,2015-04-17,419419,,,,
VIRC,4,2016-02-09,2016-02-12,418116,,,,
CODA,4,2019-01-25,2019-01-28,400349,,,,
BGM,4,2024-12-17,2024-12-20,395277,,,,
NWGL,4,2023-11-21,2023-11-24,350853,,,,
SDPI,4,2015-11-20,2015-11-23,324360,,,,
FUNC,4,2016-07-29,2016-08-01,310426,,,,
TRMT,4,2018-08-20,2018-08-23,306935,,,,
PRAN,4,2018-12-24,2018-12-27,301248,,,,
QUMU,4,2019-08-23,2019-08-26,257114,,,,
SWKH,4,2020-04-21,2020-04-24,235454,,,,
BOSC,4,2015-08-10,2015-08-13,190779,,,,
RCOR,4,2022-05-02,2022-05-05,183350,,,,
UTSI,4,2025-06-10,2025-06-13,178957,,,,
EQTw,4,2018-11-05,2018-11-08,155612,,,,
CCEL,4,2022-07-18,2022-07-21,68822,,,,
GSK,3,2022-07-19,2022-07-21,154898483,,,,
GGPI,3,2021-05-24,2021-05-26,46848258,,,,
TPGY,3,2020-11-30,2020-12-02,12449216,,,,
CTRM,3,2019-03-05,2019-03-07,8312166,,,,
DAC,3,2019-07-30,2019-08-01,7252997,,,,
WBK,3,2015-10-14,2015-10-16,4954881,,,,
FFWM,3,2015-07-28,2015-07-30,3135054,,,,
SNOA,3,2019-10-21,2019-10-23,2334858,,,,
ENNV,3,2021-06-23,2021-06-25,2324950,,,,
ETAC,3,2020-11-10,2020-11-12,2046591,,,,
CLPS,3,2025-05-07,2025-05-09,1572524,,,,
FSDC,3,2020-09-29,2020-10-01,1557824,,,,
TKLF,3,2025-06-18,2025-06-20,1485055,,,,
BCDA,3,2020-02-19,2020-02-21,1476005,,,,
BCYP,3,2021-05-03,2021-05-05,1461120,,,,
RVP,3,2016-10-26,2016-10-28,1389396,,,,
ATCX,3,2020-10-06,2020-10-08,1383481,,,,
MTNB,3,2024-08-28,2024-08-30,1257114,,,,
EQD,3,2020-11-10,2020-11-12,1081760,,,,
DNAD,3,2023-05-09,2023-05-11,1058781,,,,
EHCw,3,2022-06-27,2022-06-29,869479,,,,
SMTK,3,2024-07-03,2024-07-05,798105,,,,
STRT,3,2019-06-17,2019-06-19,702770,,,,
SGE,3,2023-11-13,2023-11-15,680623,,,,
JCSE,3,2025-03-31,2025-04-02,665364,,,,
BSAA,3,2025-08-12,2025-08-14,631383,,,,
IONM,3,2022-03-02,2022-03-04,592027,,,,
PMTR,3,2025-06-23,2025-06-25,498408,,,,
PAQC,3,2022-08-30,2022-09-01,479825,,,,
PDLB,3,2021-11-10,2021-11-12,464375,,,,
CCCL,3,2015-09-02,2015-09-04,447969,,,,
AIRI,3,2016-03-28,2016-03-30,429144,,,,
VBNK,3,2022-10-05,2022-10-07,415010,,,,
CXDC,3,2019-07-24,2019-07-26,368277,,,,
RVSB,3,2016-03-22,2016-03-24,313089,,,,
NWGI,3,2019-12-31,2020-01-02,291491,,,,
MOCO,3,2015-06-15,2015-06-17,288530,,,,
MDXH,3,2022-12-12,2022-12-14,287332,,,,
ACFC,3,2015-02-24,2015-02-26,272889,,,,
BSI,3,2015-03-23,2015-03-25,271634,,,,
BHM,3,2025-08-13,2025-08-15,256643,,,,
OMQS,3,2022-12-07,2022-12-09,226220,,,,
OFSSO,3,2025-08-27,2025-08-29,226074,,,,
TURB,3,2025-04-14,2025-04-16,196547,,,,
UBFO,3,2017-03-27,2017-03-29,175863,,,,
NYMTZ,3,2023-11-13,2023-11-15,172521,,,,
XOMAO,3,2024-04-30,2024-05-02,162644,,,,
LSB,3,2024-10-01,2024-10-03,127206,,,,
HPAI,3,2025-07-07,2025-07-09,122548,,,,
EXTNw,3,2015-10-28,2015-10-30,103502,,,,
CIFC,3,2016-07-13,2016-07-15,94698,,,,
ARCW,3,2018-11-07,2018-11-09,90724,,,,
WFCF,3,2025-05-20,2025-05-22,73343,,,,
PAVS,3,2025-06-03,2025-06-05,60589,,,,
FTAIV,3,2022-07-27,2022-07-29,10584,,,,
BLUE,2,2022-06-09,2022-06-10,62374298,,,,
NWG,2,2022-08-30,2022-08-31,17238077,,,,
DDRw,2,2018-06-27,2018-06-28,13390275,,,,
JHX,2,2015-04-08,2015-04-09,7536489,,,,
GSRT,2,2025-04-02,2025-04-03,5607709,,,,
SVAC,2,2020-11-03,2020-11-04,5417721,,,,
ASAI,2,2021-03-04,2021-03-05,5177264,,,,
ORGO,2,2019-01-14,2019-01-15,4812300,,,,
HPK,2,2020-09-23,2020-09-24,4401306,,,,
DLPN,2,2018-02-12,2018-02-13,4238757,,,,
RHE,2,2024-06-06,2024-06-07,3872069,,,,
GDC,2,2023-04-10,2023-04-11,3833086,,,,
ITRM,2,2019-05-29,2019-05-30,3599827,,,,
FOR,2,2017-09-28,2017-09-29,3597609,,,,
ELAB,2,2024-01-09,2024-01-10,3261397,,,,
APM,2,2023-11-13,2023-11-14,3050507,,,,
NTRB,2,2023-05-17,2023-05-18,2869359,,,,
OLB,2,2020-09-28,2020-09-29,2762905,,,,
GTEN,2,2025-07-07,2025-07-08,2395572,,,,
CAHC,2,2021-03-31,2021-04-01,2286392,,,,
RCEL,2,2019-11-11,2019-11-12,2274836,,,,
KTOV,2,2017-02-07,2017-02-08,2268129,,,,
USLM,2,2019-07-02,2019-07-03,2221602,,,,
RMTI,2,2018-05-23,2018-05-24,2138896,,,,
WETO,2,2025-05-15,2025-05-16,1952414,,,,
PPGH,2,2021-06-08,2021-06-09,1905029,,,,
NCNA,2,2019-05-22,2019-05-23,1880578,,,,
CORI,2,2015-02-09,2015-02-10,1826606,,,,
GRCE,2,2016-06-30,2016-07-01,1775898,,,,
DNAA,2,2022-07-14,2022-07-15,1660378,,,,
AZTR,2,2023-11-16,2023-11-17,1602484,,,,
YI,2,2019-12-18,2019-12-19,1595538,,,,
UAMY,2,2021-02-17,2021-02-18,1514665,,,,
AAM,2,2025-04-22,2025-04-23,1489513,,,,
ESQ,2,2018-01-09,2018-01-10,1447451,,,,
MPTI,2,2023-08-01,2023-08-02,1424433,,,,
OMIC,2,2024-07-23,2024-07-24,1360380,,,,
ZNH,2,2017-03-22,2017-03-23,1343342,,,,
RTNB,2,2017-10-02,2017-10-03,1229262,,,,
REVH,2,2022-10-20,2022-10-21,1194924,,,,
ABIL,2,2016-10-13,2016-10-14,1077695,,,,
IACB,2,2021-09-09,2021-09-10,1071353,,,,
SCYX,2,2016-03-23,2016-03-24,1037965,,,,
CREX,2,2020-02-10,2020-02-11,979720,,,,
VINC,2,2025-04-16,2025-04-17,975490,,,,
CPIX,2,2016-08-24,2016-08-25,956943,,,,
HCAR,2,2022-09-07,2022-09-08,906207,,,,
TVAC,2,2021-09-09,2021-09-10,897021,,,,
RCMT,2,2016-08-17,2016-08-18,856733,,,,
INTT,2,2016-09-26,2016-09-27,734340,,,,
XIN,2,2025-04-16,2025-04-17,672399,,,,
STEC,2,2021-10-04,2021-10-05,644285,,,,
ZDGE,2,2019-06-05,2019-06-06,591419,,,,
CLRO,2,2020-02-12,2020-02-13,564527,,,,
KRKR,2,2025-09-03,2025-09-04,522990,,,,
SKYS,2,2015-10-19,2015-10-20,518663,,,,
FGI,2,2024-04-04,2024-04-05,482071,,,,
IEC,2,2015-04-30,2015-05-01,439291,,,,
HLP,2,2025-02-04,2025-02-05,434767,,,,
WMPN,2,2022-05-24,2022-05-25,423318,,,,
ESXB,2,2015-12-29,2015-12-30,419308,,,,
PKBK,2,2015-12-03,2015-12-04,393263,,,,
PLAG,2,2024-07-16,2024-07-17,367615,,,,
OKYO,2,2023-02-08,2023-02-09,361977,,,,
CPHI,2,2015-08-31,2015-09-01,335763,,,,
TRSG,2,2025-09-02,2025-09-03,308969,,,,
MLP,2,2015-10-21,2015-10-22,299468,,,,
ZIONL,2,2020-02-05,2020-02-06,264821,,,,
HTLM,2,2025-04-15,2025-04-16,261022,,,,
PNTR,2,2016-02-11,2016-02-12,243267,,,,
FRD,2,2016-02-24,2016-02-25,228147,,,,
TANNI,2,2021-11-18,2021-11-19,218017,,,,
PROV,2,2024-05-28,2024-05-29,215396,,,,
SELX,2,2025-02-12,2025-02-13,194818,,,,
YOGA,2,2019-07-22,2019-07-23,184775,,,,
IMBIL,2,2022-09-26,2022-09-27,178160,,,,
FNCB,2,2018-08-14,2018-08-15,169832,,,,
ELPC,2,2025-07-08,2025-07-09,169294,,,,
OXLCL,2,2022-04-05,2022-04-06,165989,,,,
ALTV,2,2015-01-27,2015-01-28,157858,,,,
SUMR,2,2022-01-26,2022-01-27,156134,,,,
TWMC,2,2015-05-06,2015-05-07,132982,,,,
IONR,2,2025-06-11,2025-06-12,132718,,,,
ASV,2,2019-06-06,2019-06-07,123921,,,,
ABLV,2,2023-12-20,2023-12-21,103124,,,,
EMMS,2,2019-04-11,2019-04-12,94885,,,,
IPIC,2,2019-03-20,2019-03-21,91823,,,,
RLJE,2,2018-10-22,2018-10-23,87485,,,,
DVD,2,2015-06-23,2015-06-24,68222,,,,
BBIGV,2,2022-06-22,2022-06-23,8526,,,,
REGN,1,2015-06-09,2015-06-09,430156691,,,,
BIIB,1,2020-11-06,2020-11-06,423324277,,,,
VRTX,1,2015-05-12,2015-05-12,358096305,,,,
DXCM,1,2016-07-21,2016-07-21,234469464,,,,
NVAX,1,2022-06-07,2022-06-07,186491242,,,,
ETP,1,2017-04-28,2017-04-28,137295403,,,,
CLSK,1,2024-11-08,2024-11-08,135810236,,,,
BMRN,1,2015-11-24,2015-11-24,125381153,,,,
SRPT,1,2016-04-25,2016-04-25,119701019,,,,
ALNY,1,2023-09-13,2023-09-13,118993575,,,,
HZNP,1,2019-12-13,2019-12-13,114528253,,,,
CRSP,1,2023-10-31,2023-10-31,83151458,,,,
GH,1,2024-05-23,2024-05-23,79341603,,,,
IONS,1,2018-05-10,2018-05-10,58797075,,,,
MDCO,1,2015-04-15,2015-04-15,57516850,,,,
WKHS,1,2016-02-19,2016-02-19,53817024,,,,
ICPT,1,2016-04-07,2016-04-07,52858637,,,,
ACAD,1,2016-03-29,2016-03-29,48996124,,,,
ALKS,1,2018-11-01,2018-11-01,45262032,,,,
INSM,1,2018-08-07,2018-08-07,44337935,,,,
TMDX,1,2021-07-14,2021-07-14,42590482,,,,
ONCE,1,2017-10-12,2017-10-12,41448704,,,,
SAGE,1,2018-11-02,2018-11-02,37877935,,,,
AMRN,1,2019-11-14,2019-11-14,35234991,,,,
RETA,1,2021-12-08,2021-12-08,34524341,,,,
CYTK,1,2022-12-13,2022-12-13,33199133,,,,
PCRX,1,2018-02-15,2018-02-15,29930405,,,,
PTCT,1,2017-09-28,2017-09-28,29418793,,,,
LGVW,1,2020-10-23,2020-10-23,27728623,,,,
UTXw,1,2020-03-27,2020-03-27,24652366,,,,
DVAX,1,2017-07-28,2017-07-28,22353847,,,,
CCXI,1,2021-05-06,2021-05-06,22161800,,,,
AMAG,1,2019-10-29,2019-10-29,21828016,,,,
VERU,1,2022-11-09,2022-11-09,21044184,,,,
KRYS,1,2018-04-13,2018-04-13,19787928,,,,
CEMP,1,2016-11-04,2016-11-04,19675963,,,,
FLGT,1,2019-02-12,2019-02-12,17902254,,,,
DMYD,1,2020-10-08,2020-10-08,17724000,,,,
SKY,1,2015-05-15,2015-05-15,17433865,,,,
PHUN,1,2019-01-02,2019-01-02,17328099,,,,
FGEN,1,2021-07-15,2021-07-15,17267806,,,,
AIMT,1,2019-09-13,2019-09-13,16404880,,,,
MLTX,1,2022-07-01,2022-07-01,16318561,,,,
HIVE,1,2023-07-12,2023-07-12,15789777,,,,
CDNA,1,2016-04-14,2016-04-14,15446374,,,,
GIK,1,2020-08-05,2020-08-05,14995344,,,,
MYSE,1,2023-09-19,2023-09-19,14971047,,,,
LEU,1,2018-02-16,2018-02-16,14716043,,,,
PSAC,1,2020-09-08,2020-09-08,13962325,,,,
SFUN,1,2021-08-05,2021-08-05,13827386,,,,
GERN,1,2024-03-14,2024-03-14,12416533,,,,
VACQ,1,2020-11-25,2020-11-25,11941140,,,,
INDO,1,2020-04-30,2020-04-30,11838235,,,,
PKY,1,2016-10-06,2016-10-06,11647093,,,,
ADMA,1,2015-02-04,2015-02-04,11631610,,,,
VIH,1,2020-12-24,2020-12-24,11567265,,,,
AEHR,1,2016-01-21,2016-01-21,11566430,,,,
INVA,1,2023-04-17,2023-04-17,11336399,,,,
SPRY,1,2023-05-11,2023-05-11,11165490,,,,
ARDX,1,2022-11-16,2022-11-16,10788160,,,,
LBPH,1,2022-06-02,2022-06-02,10667686,,,,
ABLX,1,2018-06-08,2018-06-08,10554974,,,,
MRIN,1,2018-07-20,2018-07-20,10325690,,,,
PRMW,1,2020-03-02,2020-03-02,10075106,,,,
PRVB,1,2021-05-27,2021-05-27,10062969,,,,
ACOR,1,2024-02-08,2024-02-08,9896302,,,,
DRUG,1,2024-06-28,2024-06-28,9694706,,,,
SRUN,1,2017-05-02,2017-05-02,9578791,,,,
SPPI,1,2022-09-22,2022-09-22,9400307,,,,
PCPL,1,2020-07-07,2020-07-07,9298400,,,,
BFRI,1,2023-09-19,2023-09-19,9253968,,,,
PAR,1,2015-06-05,2015-06-05,9173896,,,,
GNS,1,2024-08-08,2024-08-08,9110163,,,,
HEC,1,2020-09-01,2020-09-01,8793266,,,,
PVAC,1,2016-12-29,2016-12-29,8347154,,,,
COLL,1,2015-09-11,2015-09-11,8069763,,,,
AKAO,1,2018-05-02,2018-05-02,8013984,,,,
WS,1,2023-11-29,2023-11-29,7819720,,,,
KVSB,1,2021-04-23,2021-04-23,7743376,,,,
DMYQ,1,2021-05-25,2021-05-25,7363840,,,,
FLNG,1,2019-10-01,2019-10-01,7236248,,,,
LXRX,1,2024-10-31,2024-10-31,7082198,,,,
AKCA,1,2018-05-10,2018-05-10,6858533,,,,
IBIO,1,2017-07-03,2017-07-03,6394206,,,,
MGT,1,2015-09-02,2015-09-02,6155780,,,,
CURR,1,2024-11-21,2024-11-21,6059194,,,,
WBAI,1,2015-04-06,2015-04-06,6049239,,,,
IESC,1,2015-09-29,2015-09-29,6048982,,,,
CXRX,1,2015-07-01,2015-07-01,5664963,,,,
EVFM,1,2019-04-05,2019-04-05,5636861,,,,
ESTE,1,2016-01-05,2016-01-05,5580606,,,,
BLFS,1,2016-07-06,2016-07-06,5558835,,,,
FXCM,1,2015-01-16,2015-01-16,5515099,,,,
NCTY,1,2016-10-12,2016-10-12,5434278,,,,
NSSC,1,2015-06-09,2015-06-09,5220754,,,,
BXC,1,2016-08-31,2016-08-31,5216673,,,,
NEXT,1,2017-08-21,2017-08-21,5178050,,,,
IMNM,1,2022-11-04,2022-11-04,5114168,,,,
AONE,1,2020-11-19,2020-11-19,5069879,,,,
AGRI,1,2022-11-25,2022-11-25,4783837,,,,
FGNA,1,2020-12-17,2020-12-17,4756524,,,,
DTEw,1,2021-06-21,2021-06-21,4752131,,,,
NURO,1,2025-04-11,2025-04-11,4751946,,,,
CEMI,1,2015-03-24,2015-03-24,4721665,,,,
RYM,1,2025-08-05,2025-08-05,4652684,,,,
ATRI,1,2015-02-19,2015-02-19,4560522,,,,
DNK,1,2020-05-05,2020-05-05,4493674,,,,
PECK,1,2020-04-03,2020-04-03,4374140,,,,
