ticker,max_duration_days,max_duration_start_date,max_duration_end_date,avg_turnover,notes,source,cut_off_date,counts
ACET,532,2019-04-03,2020-09-15,3664554,,,,
CLNY,528,2017-01-11,2018-06-22,20224840,,,,
ARQ,520,2015-02-03,2016-07-06,1181779,,,,
AAC,514,2019-10-28,2021-03-24,3244977,,,,
MDUw,513,2023-06-01,2024-10-25,738559,,,,
KELYB,513,2018-07-09,2019-12-03,196866,,,,
NEWTZ,513,2019-08-29,2021-01-22,152022,,,,
FMTO,512,2022-09-23,2024-02-16,2262175,,,,
SMCI,509,2018-08-23,2020-01-13,821231361,,,,
DNB,509,2019-02-08,2020-06-30,40290710,,,,
HHS,506,2020-07-13,2021-11-30,394926,,,,
OSIR,505,2017-03-14,2018-07-31,1947384,,,,
CNTM,505,2021-02-11,2022-06-30,1223746,,,,
HPEw,500,2015-11-02,2017-03-15,3481329,,,,
AMR,499,2019-09-24,2021-02-03,37316334,,,,
LVNTB,498,2016-10-19,2018-02-28,24479,,,,
INST,485,2020-03-24,2021-07-21,10717607,,,,
CTV,481,2020-08-07,2021-11-30,1321893,,,,
SCOR,478,2017-02-08,2018-05-31,5237758,,,,
HYAC,476,2022-05-27,2023-09-14,1903028,,,,
WYIG,471,2016-09-06,2017-12-20,40673,,,,
PACD,461,2017-09-13,2018-12-17,1487118,,,,
XPOw,458,2021-07-26,2022-10-26,19359,,,,
S,455,2020-04-01,2021-06-29,111431681,,,,
NXU,453,2022-02-14,2023-05-12,3241100,,,,
GDP,453,2016-01-14,2017-04-10,1526110,,,,
SZZL,450,2024-02-28,2025-05-22,540844,,,,
WHLRL,449,2024-08-28,2025-11-19,142550,,,,
ARRY,443,2019-07-30,2020-10-14,57325661,,,,
PPHI,426,2019-06-13,2020-08-11,13535,,,,
SR,422,2015-03-04,2016-04-28,21269452,,,,
CEI,421,2017-01-05,2018-03-01,24387982,,,,
USAT,420,2019-09-26,2020-11-18,3528113,,,,
DXCw,417,2017-04-03,2018-05-24,1682786,,,,
ACAC,410,2021-06-22,2022-08-05,1416290,,,,
AENT,404,2020-02-14,2021-03-23,153857,,,,
EMPD,400,2022-09-09,2023-10-13,5796451,,,,
ATLN,393,2023-11-14,2024-12-10,834093,,,,
HHH,390,2022-07-18,2023-08-11,18256282,,,,
CORZ,386,2023-01-03,2024-01-23,107302531,,,,
RNAZ,386,2021-10-05,2022-10-25,5194249,,,,
MOG.B,386,2023-07-13,2024-08-01,48900,,,,
EVER,384,2017-06-09,2018-06-27,9418583,,,,
LTRPB,383,2015-05-18,2016-06-03,387026,,,,
SCHN,382,2022-08-15,2023-08-31,21205113,,,,
QMCO,382,2019-01-15,2020-01-31,5333974,,,,
GDEV,381,2022-02-28,2023-03-15,255269,,,,
ANDA,378,2018-03-16,2019-03-28,377159,,,,
HTZ,375,2020-10-30,2021-11-08,79819172,,,,
NSPR,372,2015-06-25,2016-06-30,1044600,,,,
LFAC,372,2021-01-08,2022-01-14,1019036,,,,
FSBC,369,2020-05-01,2021-05-04,754331,,,,
SMRT,366,2020-08-24,2021-08-24,2454365,,,,
CBL,364,2020-11-03,2021-11-01,12252761,,,,
BTU,356,2016-04-13,2017-04-03,59436063,,,,
RBC,354,2021-10-05,2022-09-23,31082624,,,,
RDIB,352,2017-01-03,2017-12-20,99940,,,,
DGICB,352,2015-04-21,2016-04-06,24573,,,,
COUP,351,2015-10-21,2016-10-05,164505154,,,,
UPL,346,2016-05-02,2017-04-12,15282672,,,,
FOXO,346,2020-02-18,2021-01-28,1919180,,,,
SAMA,344,2020-12-18,2021-11-26,1303667,,,,
VELO,342,2024-09-11,2025-08-18,4302891,,,,
RAIN,341,2024-01-26,2024-12-31,1029860,,,,
LSXMB,341,2018-12-28,2019-12-03,39174,,,,
APVO,339,2016-09-27,2017-08-31,5372247,,,,
OSGw,337,2015-12-15,2016-11-15,15631,,,,
CHAI,333,2020-09-28,2021-08-26,6350170,,,,
SMX,324,2023-03-08,2024-01-25,12583860,,,,
DDMX,324,2020-03-09,2021-01-26,432648,,,,
EDTX,318,2020-03-31,2021-02-11,1073508,,,,
TAP.A,314,2023-07-06,2024-05-14,62107,,,,
NE,313,2020-07-31,2021-06-08,51596685,,,,
AACI,312,2024-08-16,2025-06-23,590972,,,,
FIEE,311,2024-07-24,2025-05-30,2774048,,,,
EXXI,309,2016-04-25,2017-02-27,6022951,,,,
OPGN,303,2015-07-30,2016-05-27,2973391,,,,
VRS,301,2015-09-22,2016-07-18,4544466,,,,
PFSA,298,2024-09-17,2025-07-11,1745614,,,,
MAG,297,2015-09-02,2016-06-24,7449059,,,,
